test_loss,i_set,train_loss,train_acc,test_acc,dataset
0.2573396861553192,2,0.12844987213611603,96.04756164550781,93.85113525390625,detailed-1000pre
0.25696632266044617,2,0.12826651334762573,96.01542663574219,93.68932342529297,detailed-1000pre
0.2570057213306427,2,0.1280754655599594,95.98329162597656,93.68932342529297,detailed-1000pre
0.2570473551750183,2,0.1279061734676361,96.04756164550781,93.68932342529297,detailed-1000pre
0.2567840814590454,2,0.12776325643062592,96.01542663574219,93.68932342529297,detailed-1000pre
0.25727781653404236,2,0.1276354342699051,96.0796890258789,93.85113525390625,detailed-1000pre
0.2567673623561859,2,0.12751278281211853,96.01542663574219,93.52751159667969,detailed-1000pre
0.257248193025589,2,0.12736301124095917,96.11182403564453,93.85113525390625,detailed-1000pre
0.2567691206932068,2,0.1271788626909256,95.98329162597656,93.68932342529297,detailed-1000pre
0.2569737136363983,2,0.12700322270393372,96.11182403564453,93.68932342529297,detailed-1000pre
0.2568283975124359,2,0.12683717906475067,96.11182403564453,93.68932342529297,detailed-1000pre
0.2567681074142456,2,0.1266656517982483,96.14395904541016,93.68932342529297,detailed-1000pre
0.25699183344841003,2,0.12651707231998444,96.11182403564453,93.85113525390625,detailed-1000pre
0.2566561996936798,2,0.12637846171855927,96.11182403564453,93.68932342529297,detailed-1000pre
0.2571467459201813,2,0.12624810636043549,96.11182403564453,93.85113525390625,detailed-1000pre
0.2566168010234833,2,0.126113161444664,96.11182403564453,93.68932342529297,detailed-1000pre
0.25719568133354187,2,0.12597312033176422,96.11182403564453,93.85113525390625,detailed-1000pre
0.2565406262874603,2,0.12584024667739868,96.0796890258789,93.68932342529297,detailed-1000pre
0.25719621777534485,2,0.1257101446390152,96.17609405517578,93.85113525390625,detailed-1000pre
0.2565349340438843,2,0.12553447484970093,96.0796890258789,93.68932342529297,detailed-1000pre
0.25693872570991516,2,0.12536203861236572,96.17609405517578,93.85113525390625,detailed-1000pre
0.2565597593784332,2,0.12518145143985748,96.14395904541016,93.68932342529297,detailed-1000pre
0.25650593638420105,2,0.12500523030757904,96.14395904541016,93.68932342529297,detailed-1000pre
0.25660616159439087,2,0.12484964728355408,96.14395904541016,93.85113525390625,detailed-1000pre
0.2564372420310974,2,0.12470316141843796,96.17609405517578,93.68932342529297,detailed-1000pre
0.25690048933029175,2,0.1245608776807785,96.14395904541016,93.85113525390625,detailed-1000pre
0.256344735622406,2,0.12444505095481873,96.17609405517578,93.68932342529297,detailed-1000pre
0.25675874948501587,2,0.12430929392576218,96.2403564453125,93.85113525390625,detailed-1000pre
0.2562263309955597,2,0.12415102124214172,96.17609405517578,93.68932342529297,detailed-1000pre
0.2565825879573822,2,0.1239849179983139,96.2403564453125,93.85113525390625,detailed-1000pre
0.25633060932159424,2,0.12382426857948303,96.17609405517578,93.68932342529297,detailed-1000pre
0.25648000836372375,2,0.1236627995967865,96.2403564453125,93.85113525390625,detailed-1000pre
0.25646910071372986,2,0.12350038439035416,96.17609405517578,93.85113525390625,detailed-1000pre
0.256316602230072,2,0.1233489140868187,96.17609405517578,93.85113525390625,detailed-1000pre
0.25640296936035156,2,0.12320913374423981,96.2403564453125,93.85113525390625,detailed-1000pre
0.25620344281196594,2,0.12306122481822968,96.2082290649414,93.68932342529297,detailed-1000pre
0.25640958547592163,2,0.12291348725557327,96.27249145507812,94.17475891113281,detailed-1000pre
0.25613558292388916,2,0.12277178466320038,96.2403564453125,93.68932342529297,detailed-1000pre
0.25654494762420654,2,0.12264303863048553,96.30462646484375,94.17475891113281,detailed-1000pre
0.2559962570667267,2,0.12251312285661697,96.2403564453125,93.68932342529297,detailed-1000pre
0.2564636468887329,2,0.12237916886806488,96.30462646484375,94.17475891113281,detailed-1000pre
0.25590333342552185,2,0.1222362145781517,96.27249145507812,93.68932342529297,detailed-1000pre
0.25644350051879883,2,0.12209779024124146,96.33676147460938,94.17475891113281,detailed-1000pre
0.255950927734375,2,0.12193308770656586,96.27249145507812,93.85113525390625,detailed-1000pre
0.256062388420105,2,0.12175896018743515,96.33676147460938,94.17475891113281,detailed-1000pre
0.25592175126075745,2,0.1215977892279625,96.30462646484375,94.17475891113281,detailed-1000pre
0.25582820177078247,2,0.1214488297700882,96.30462646484375,94.17475891113281,detailed-1000pre
0.25614041090011597,2,0.1213105320930481,96.368896484375,94.17475891113281,detailed-1000pre
0.255676805973053,2,0.12118329852819443,96.30462646484375,94.17475891113281,detailed-1000pre
0.25610727071762085,2,0.1210600733757019,96.43315887451172,94.17475891113281,detailed-1000pre
0.25545158982276917,2,0.12093492597341537,96.27249145507812,94.01294708251953,detailed-1000pre
0.2559823989868164,2,0.12079522013664246,96.40103149414062,94.17475891113281,detailed-1000pre
0.25546661019325256,2,0.12063809484243393,96.33676147460938,94.17475891113281,detailed-1000pre
0.25574105978012085,2,0.12047669291496277,96.43315887451172,94.17475891113281,detailed-1000pre
0.25538235902786255,2,0.12031974643468857,96.30462646484375,94.17475891113281,detailed-1000pre
0.25547918677330017,2,0.12016388773918152,96.40103149414062,94.17475891113281,detailed-1000pre
0.25539588928222656,2,0.1200115755200386,96.368896484375,94.17475891113281,detailed-1000pre
0.2553926408290863,2,0.11986750364303589,96.368896484375,94.17475891113281,detailed-1000pre
0.25534892082214355,2,0.11972703784704208,96.368896484375,94.17475891113281,detailed-1000pre
0.25516626238822937,2,0.11958616971969604,96.368896484375,94.17475891113281,detailed-1000pre
0.25536665320396423,2,0.11944980174303055,96.49742889404297,94.17475891113281,detailed-1000pre
0.255008727312088,2,0.11932037770748138,96.40103149414062,94.17475891113281,detailed-1000pre
0.2555910646915436,2,0.11919931322336197,96.49742889404297,94.17475891113281,detailed-1000pre
0.25484874844551086,2,0.11910136789083481,96.368896484375,94.01294708251953,detailed-1000pre
0.255847692489624,2,0.11904014647006989,96.56169891357422,94.17475891113281,detailed-1000pre
0.2546781897544861,2,0.11897869408130646,96.368896484375,94.01294708251953,detailed-1000pre
0.25576016306877136,2,0.11890244483947754,96.56169891357422,94.17475891113281,detailed-1000pre
0.25476545095443726,2,0.11867750436067581,96.40103149414062,94.17475891113281,detailed-1000pre
0.25499871373176575,2,0.11841288208961487,96.59383392333984,94.17475891113281,detailed-1000pre
0.25514134764671326,2,0.1182093471288681,96.46529388427734,94.17475891113281,detailed-1000pre
0.254594624042511,2,0.11809149384498596,96.46529388427734,94.17475891113281,detailed-1000pre
0.2553778290748596,2,0.11803188920021057,96.62596130371094,94.17475891113281,detailed-1000pre
0.2545037567615509,2,0.11792659014463425,96.43315887451172,94.17475891113281,detailed-1000pre
0.2549735903739929,2,0.11774618178606033,96.65809631347656,94.17475891113281,detailed-1000pre
0.2547138035297394,2,0.117547906935215,96.49742889404297,94.17475891113281,detailed-1000pre
0.2545414865016937,2,0.11738372594118118,96.5295639038086,94.17475891113281,detailed-1000pre
0.2550162971019745,2,0.11726453900337219,96.5295639038086,94.17475891113281,detailed-1000pre
0.25436270236968994,2,0.11717155575752258,96.49742889404297,94.17475891113281,detailed-1000pre
0.2550801634788513,2,0.11707209795713425,96.65809631347656,94.17475891113281,detailed-1000pre
0.2545055150985718,2,0.11691607534885406,96.49742889404297,94.17475891113281,detailed-1000pre
0.25467103719711304,2,0.11674275994300842,96.62596130371094,94.17475891113281,detailed-1000pre
0.25458237528800964,2,0.11658834666013718,96.5295639038086,94.17475891113281,detailed-1000pre
0.2542256712913513,2,0.11645343154668808,96.5295639038086,94.17475891113281,detailed-1000pre
0.2547956109046936,2,0.11634407192468643,96.62596130371094,94.17475891113281,detailed-1000pre
0.25424471497535706,2,0.1162409856915474,96.49742889404297,94.17475891113281,detailed-1000pre
0.2548709809780121,2,0.11611983180046082,96.65809631347656,94.17475891113281,detailed-1000pre
0.25422579050064087,2,0.11597663164138794,96.49742889404297,94.17475891113281,detailed-1000pre
0.25433218479156494,2,0.11581055074930191,96.62596130371094,94.17475891113281,detailed-1000pre
0.25427260994911194,2,0.11565796285867691,96.5295639038086,94.17475891113281,detailed-1000pre
0.25413957238197327,2,0.11552228778600693,96.56169891357422,94.17475891113281,detailed-1000pre
0.2544812858104706,2,0.11540244519710541,96.62596130371094,94.17475891113281,detailed-1000pre
0.2540665864944458,2,0.11528633534908295,96.59383392333984,94.17475891113281,detailed-1000pre
0.2545621395111084,2,0.11516829580068588,96.65809631347656,94.17475891113281,detailed-1000pre
0.25398510694503784,2,0.11504386365413666,96.56169891357422,94.17475891113281,detailed-1000pre
0.2543713450431824,2,0.11490730196237564,96.65809631347656,94.17475891113281,detailed-1000pre
0.2540458142757416,2,0.11476725339889526,96.65809631347656,94.17475891113281,detailed-1000pre
0.2542998790740967,2,0.11462065577507019,96.65809631347656,94.17475891113281,detailed-1000pre
0.254088819026947,2,0.1144837737083435,96.69023132324219,94.17475891113281,detailed-1000pre
0.2541106939315796,2,0.11435054242610931,96.65809631347656,94.17475891113281,detailed-1000pre
0.25410038232803345,2,0.11421876400709152,96.65809631347656,94.17475891113281,detailed-1000pre
0.2540219724178314,2,0.1140899658203125,96.65809631347656,94.17475891113281,detailed-1000pre
0.25416672229766846,2,0.11395855993032455,96.69023132324219,94.17475891113281,detailed-1000pre
0.25393959879875183,2,0.11383754014968872,96.72236633300781,94.17475891113281,detailed-1000pre
0.25431981682777405,2,0.11371959745883942,96.69023132324219,94.17475891113281,detailed-1000pre
0.25374916195869446,2,0.11360574513673782,96.72236633300781,94.17475891113281,detailed-1000pre
0.2541944086551666,2,0.11348559707403183,96.69023132324219,94.17475891113281,detailed-1000pre
0.25365352630615234,2,0.11336714774370193,96.75450134277344,94.17475891113281,detailed-1000pre
0.2542373538017273,2,0.1132357269525528,96.69023132324219,94.17475891113281,detailed-1000pre
0.2536938786506653,2,0.11311113089323044,96.75450134277344,94.17475891113281,detailed-1000pre
0.2542361915111542,2,0.11298792064189911,96.69023132324219,94.17475891113281,detailed-1000pre
0.2535957098007202,2,0.112851582467556,96.78662872314453,94.3365707397461,detailed-1000pre
0.2538650929927826,2,0.1127106249332428,96.72236633300781,94.17475891113281,detailed-1000pre
0.253600150346756,2,0.11256271600723267,96.78662872314453,94.3365707397461,detailed-1000pre
0.25355973839759827,2,0.11242382228374481,96.75450134277344,94.3365707397461,detailed-1000pre
0.2537643313407898,2,0.11229217052459717,96.75450134277344,94.17475891113281,detailed-1000pre
0.25340187549591064,2,0.1121789813041687,96.78662872314453,94.3365707397461,detailed-1000pre
0.2540850043296814,2,0.11207828670740128,96.75450134277344,94.17475891113281,detailed-1000pre
0.2533750534057617,2,0.11197564005851746,96.81876373291016,94.3365707397461,detailed-1000pre
0.2541040778160095,2,0.1118728518486023,96.75450134277344,94.17475891113281,detailed-1000pre
0.25319206714630127,2,0.11175309866666794,96.85089874267578,94.3365707397461,detailed-1000pre
0.2537858784198761,2,0.11161531507968903,96.75450134277344,94.3365707397461,detailed-1000pre
0.25327304005622864,2,0.11145724356174469,96.81876373291016,94.3365707397461,detailed-1000pre
0.25351542234420776,2,0.11129573732614517,96.75450134277344,94.3365707397461,detailed-1000pre
0.2534673511981964,2,0.11114966124296188,96.78662872314453,94.3365707397461,detailed-1000pre
0.25329655408859253,2,0.11102469265460968,96.78662872314453,94.3365707397461,detailed-1000pre
0.2536109685897827,2,0.1109020859003067,96.75450134277344,94.3365707397461,detailed-1000pre
0.2531542479991913,2,0.11079192161560059,96.81876373291016,94.3365707397461,detailed-1000pre
0.25370869040489197,2,0.11068368703126907,96.75450134277344,94.3365707397461,detailed-1000pre
0.25310006737709045,2,0.1105712428689003,96.81876373291016,94.3365707397461,detailed-1000pre
0.25387585163116455,2,0.11046035587787628,96.75450134277344,94.3365707397461,detailed-1000pre
0.2530836760997772,2,0.1103568971157074,96.85089874267578,94.3365707397461,detailed-1000pre
0.25390419363975525,2,0.11025571078062057,96.75450134277344,94.3365707397461,detailed-1000pre
0.25300100445747375,2,0.11011762171983719,96.85089874267578,94.3365707397461,detailed-1000pre
0.25340986251831055,2,0.10996344685554504,96.75450134277344,94.3365707397461,detailed-1000pre
0.25298336148262024,2,0.10980352759361267,96.81876373291016,94.3365707397461,detailed-1000pre
0.253055214881897,2,0.1096588596701622,96.78662872314453,94.3365707397461,detailed-1000pre
0.25333017110824585,2,0.10953015834093094,96.78662872314453,94.3365707397461,detailed-1000pre
0.2529774606227875,2,0.10941381007432938,96.81876373291016,94.3365707397461,detailed-1000pre
0.25357872247695923,2,0.10931284725666046,96.78662872314453,94.3365707397461,detailed-1000pre
0.25282782316207886,2,0.109225332736969,96.8830337524414,94.3365707397461,detailed-1000pre
0.2536871135234833,2,0.10913342982530594,96.75450134277344,94.3365707397461,detailed-1000pre
0.2527994215488434,2,0.10902345180511475,96.8830337524414,94.3365707397461,detailed-1000pre
0.25362491607666016,2,0.1089005246758461,96.81876373291016,94.3365707397461,detailed-1000pre
0.25284677743911743,2,0.10875765979290009,96.8830337524414,94.3365707397461,detailed-1000pre
0.2532632648944855,2,0.10859755426645279,96.81876373291016,94.3365707397461,detailed-1000pre
0.2529720067977905,2,0.10843934118747711,96.8830337524414,94.3365707397461,detailed-1000pre
0.25289979577064514,2,0.10829851031303406,96.85089874267578,94.3365707397461,detailed-1000pre
0.25307250022888184,2,0.10818295925855637,96.81876373291016,94.3365707397461,detailed-1000pre
0.25264546275138855,2,0.10807455331087112,96.85089874267578,94.3365707397461,detailed-1000pre
0.2532431185245514,2,0.10796936601400375,96.81876373291016,94.3365707397461,detailed-1000pre
0.2525918185710907,2,0.10786958783864975,96.91516876220703,94.3365707397461,detailed-1000pre
0.25335893034935,2,0.1077742800116539,96.8830337524414,94.3365707397461,detailed-1000pre
0.25250154733657837,2,0.10766188055276871,96.91516876220703,94.3365707397461,detailed-1000pre
0.2531042695045471,2,0.10753131657838821,96.91516876220703,94.3365707397461,detailed-1000pre
0.2526106834411621,2,0.10739009082317352,96.94730377197266,94.3365707397461,detailed-1000pre
0.25300079584121704,2,0.10724989324808121,96.8830337524414,94.3365707397461,detailed-1000pre
0.2525380551815033,2,0.1071193665266037,96.91516876220703,94.3365707397461,detailed-1000pre
0.2528187334537506,2,0.10700107365846634,96.85089874267578,94.3365707397461,detailed-1000pre
0.25260990858078003,2,0.10687276721000671,96.91516876220703,94.3365707397461,detailed-1000pre
0.2526818513870239,2,0.10674700886011124,96.8830337524414,94.3365707397461,detailed-1000pre
0.2525554299354553,2,0.10662631690502167,96.91516876220703,94.3365707397461,detailed-1000pre
0.25257736444473267,2,0.1065075471997261,96.8830337524414,94.3365707397461,detailed-1000pre
0.25254181027412415,2,0.10638625174760818,96.91516876220703,94.3365707397461,detailed-1000pre
0.25257882475852966,2,0.10627081990242004,96.91516876220703,94.3365707397461,detailed-1000pre
0.25261035561561584,2,0.10615123808383942,96.91516876220703,94.3365707397461,detailed-1000pre
0.25236251950263977,2,0.10603366047143936,96.94730377197266,94.3365707397461,detailed-1000pre
0.2525225579738617,2,0.1059204712510109,96.94730377197266,94.3365707397461,detailed-1000pre
0.2521296739578247,2,0.10580932348966599,96.97943115234375,94.3365707397461,detailed-1000pre
0.25293153524398804,2,0.10572313517332077,96.91516876220703,94.49838256835938,detailed-1000pre
0.2518690526485443,2,0.10568272322416306,97.01156616210938,94.17475891113281,detailed-1000pre
0.2533162832260132,2,0.10565185546875,97.01156616210938,94.49838256835938,detailed-1000pre
0.25181907415390015,2,0.10561342537403107,97.07583618164062,94.17475891113281,detailed-1000pre
0.25314030051231384,2,0.10549158602952957,97.01156616210938,94.49838256835938,detailed-1000pre
0.2518864572048187,2,0.10530751943588257,97.07583618164062,94.17475891113281,detailed-1000pre
0.25231340527534485,2,0.10508120059967041,97.01156616210938,94.3365707397461,detailed-1000pre
0.25211644172668457,2,0.10488952696323395,97.043701171875,94.3365707397461,detailed-1000pre
0.2517777681350708,2,0.1047595888376236,97.07583618164062,94.17475891113281,detailed-1000pre
0.25277820229530334,2,0.10470797121524811,97.043701171875,94.49838256835938,detailed-1000pre
0.25160473585128784,2,0.10469529777765274,97.07583618164062,94.17475891113281,detailed-1000pre
0.25285378098487854,2,0.10463712364435196,97.01156616210938,94.49838256835938,detailed-1000pre
0.2517096698284149,2,0.1044878363609314,97.10797119140625,94.17475891113281,detailed-1000pre
0.252196341753006,2,0.1042824313044548,97.07583618164062,94.3365707397461,detailed-1000pre
0.25204622745513916,2,0.10409136116504669,97.10797119140625,94.3365707397461,detailed-1000pre
0.2515677511692047,2,0.10397713631391525,97.14010620117188,94.17475891113281,detailed-1000pre
0.25250789523124695,2,0.10392692685127258,97.07583618164062,94.49838256835938,detailed-1000pre
0.2514037787914276,2,0.10388536751270294,97.10797119140625,94.17475891113281,detailed-1000pre
0.25249671936035156,2,0.10379517823457718,97.07583618164062,94.49838256835938,detailed-1000pre
0.25172749161720276,2,0.10363506525754929,97.10797119140625,94.17475891113281,detailed-1000pre
0.25191730260849,2,0.10343825072050095,97.14010620117188,94.3365707397461,detailed-1000pre
0.2521001398563385,2,0.103293277323246,97.2043685913086,94.3365707397461,detailed-1000pre
0.25148338079452515,2,0.10321036726236343,97.17223358154297,94.17475891113281,detailed-1000pre
0.2524641156196594,2,0.10315695405006409,97.07583618164062,94.49838256835938,detailed-1000pre
0.2514927387237549,2,0.10308612138032913,97.14010620117188,94.3365707397461,detailed-1000pre
0.25240954756736755,2,0.10297617316246033,97.07583618164062,94.49838256835938,detailed-1000pre
0.25168076157569885,2,0.10280664265155792,97.14010620117188,94.17475891113281,detailed-1000pre
0.25164878368377686,2,0.10261963307857513,97.23650360107422,94.17475891113281,detailed-1000pre
0.2520829141139984,2,0.10248766839504242,97.26863861083984,94.49838256835938,detailed-1000pre
0.2514595091342926,2,0.10242045670747757,97.2043685913086,94.3365707397461,detailed-1000pre
0.2525329887866974,2,0.10235795378684998,97.07583618164062,94.49838256835938,detailed-1000pre
0.251558393239975,2,0.10226277261972427,97.14010620117188,94.3365707397461,detailed-1000pre
0.252236545085907,2,0.10211776196956635,97.17223358154297,94.49838256835938,detailed-1000pre
0.25188976526260376,2,0.10195588320493698,97.17223358154297,94.3365707397461,detailed-1000pre
0.2516821324825287,2,0.10180585831403732,97.26863861083984,94.17475891113281,detailed-1000pre
0.2522345185279846,2,0.10171179473400116,97.26863861083984,94.49838256835938,detailed-1000pre
0.25148099660873413,2,0.10165131837129593,97.23650360107422,94.3365707397461,detailed-1000pre
0.25250986218452454,2,0.10157360881567001,97.17223358154297,94.49838256835938,detailed-1000pre
0.25162649154663086,2,0.10146355628967285,97.17223358154297,94.3365707397461,detailed-1000pre
0.25221264362335205,2,0.10132269561290741,97.23650360107422,94.49838256835938,detailed-1000pre
0.2518638074398041,2,0.1011708602309227,97.23650360107422,94.17475891113281,detailed-1000pre
0.2516319751739502,2,0.1010277271270752,97.26863861083984,94.17475891113281,detailed-1000pre
0.2521160840988159,2,0.10093548893928528,97.26863861083984,94.49838256835938,detailed-1000pre
0.2514285445213318,2,0.1008596122264862,97.23650360107422,94.3365707397461,detailed-1000pre
0.25220170617103577,2,0.1007617861032486,97.26863861083984,94.49838256835938,detailed-1000pre
0.25156691670417786,2,0.10064227879047394,97.23650360107422,94.3365707397461,detailed-1000pre
0.2518641948699951,2,0.10050208866596222,97.26863861083984,94.49838256835938,detailed-1000pre
0.25168031454086304,2,0.10037408024072647,97.30077362060547,94.3365707397461,detailed-1000pre
0.251459538936615,2,0.10025077313184738,97.30077362060547,94.3365707397461,detailed-1000pre
0.2518208920955658,2,0.10015246272087097,97.26863861083984,94.49838256835938,detailed-1000pre
0.25133323669433594,2,0.10005584359169006,97.26863861083984,94.3365707397461,detailed-1000pre
0.2519197463989258,2,0.09995775669813156,97.30077362060547,94.49838256835938,detailed-1000pre
0.25136178731918335,2,0.09985063225030899,97.23650360107422,94.3365707397461,detailed-1000pre
0.25163692235946655,2,0.09972095489501953,97.30077362060547,94.3365707397461,detailed-1000pre
0.2514737844467163,2,0.09959600120782852,97.30077362060547,94.3365707397461,detailed-1000pre
0.25137412548065186,2,0.09948082268238068,97.30077362060547,94.49838256835938,detailed-1000pre
0.25152215361595154,2,0.09937203675508499,97.30077362060547,94.3365707397461,detailed-1000pre
0.25123268365859985,2,0.09926481544971466,97.30077362060547,94.49838256835938,detailed-1000pre
0.2516331970691681,2,0.0991644486784935,97.3329086303711,94.3365707397461,detailed-1000pre
0.25124824047088623,2,0.09906013309955597,97.30077362060547,94.49838256835938,detailed-1000pre
0.2516084909439087,2,0.09894769638776779,97.3329086303711,94.3365707397461,detailed-1000pre
0.2511809170246124,2,0.0988401398062706,97.30077362060547,94.49838256835938,detailed-1000pre
0.251406729221344,2,0.09872623533010483,97.3329086303711,94.3365707397461,detailed-1000pre
0.2510877847671509,2,0.0986110046505928,97.30077362060547,94.49838256835938,detailed-1000pre
0.25142407417297363,2,0.09850345551967621,97.3329086303711,94.49838256835938,detailed-1000pre
0.2512020766735077,2,0.0983898714184761,97.30077362060547,94.49838256835938,detailed-1000pre
0.2513233423233032,2,0.09827793389558792,97.3329086303711,94.49838256835938,detailed-1000pre
0.25106146931648254,2,0.09816595166921616,97.30077362060547,94.49838256835938,detailed-1000pre
0.2510865032672882,2,0.09805300086736679,97.3329086303711,94.49838256835938,detailed-1000pre
0.2510372996330261,2,0.09794685989618301,97.30077362060547,94.49838256835938,detailed-1000pre
0.2512468695640564,2,0.097834512591362,97.3329086303711,94.49838256835938,detailed-1000pre
0.2511352300643921,2,0.09772522002458572,97.30077362060547,94.49838256835938,detailed-1000pre
0.2512388825416565,2,0.09762006253004074,97.3329086303711,94.49838256835938,detailed-1000pre
0.25095048546791077,2,0.09750405699014664,97.3329086303711,94.49838256835938,detailed-1000pre
0.251209557056427,2,0.09740247577428818,97.3329086303711,94.49838256835938,detailed-1000pre
0.25088047981262207,2,0.0972990095615387,97.30077362060547,94.49838256835938,detailed-1000pre
0.2515072822570801,2,0.09719854593276978,97.3329086303711,94.66019439697266,detailed-1000pre
0.25072577595710754,2,0.09711611270904541,97.30077362060547,94.3365707397461,detailed-1000pre
0.25179117918014526,2,0.09704102575778961,97.30077362060547,94.49838256835938,detailed-1000pre
0.25054261088371277,2,0.09698555618524551,97.26863861083984,94.17475891113281,detailed-1000pre
0.2519494891166687,2,0.09691843390464783,97.30077362060547,94.49838256835938,detailed-1000pre
0.2504917085170746,2,0.09683828800916672,97.26863861083984,94.17475891113281,detailed-1000pre
0.251626193523407,2,0.09670840203762054,97.3329086303711,94.49838256835938,detailed-1000pre
0.2504796087741852,2,0.09655215591192245,97.30077362060547,94.3365707397461,detailed-1000pre
0.2509479522705078,2,0.09637808054685593,97.30077362060547,94.49838256835938,detailed-1000pre
0.25071877241134644,2,0.09621858596801758,97.36503601074219,94.49838256835938,detailed-1000pre
0.2504905164241791,2,0.09609752148389816,97.3329086303711,94.49838256835938,detailed-1000pre
0.25119248032569885,2,0.09601179510354996,97.30077362060547,94.66019439697266,detailed-1000pre
0.2503125071525574,2,0.09594999253749847,97.30077362060547,94.3365707397461,detailed-1000pre
0.25146540999412537,2,0.09589619189500809,97.39717102050781,94.49838256835938,detailed-1000pre
0.2502479553222656,2,0.09581133723258972,97.30077362060547,94.3365707397461,detailed-1000pre
0.25126826763153076,2,0.09570371359586716,97.39717102050781,94.66019439697266,detailed-1000pre
0.250355988740921,2,0.09555841982364655,97.30077362060547,94.3365707397461,detailed-1000pre
0.250823050737381,2,0.09540530294179916,97.36503601074219,94.49838256835938,detailed-1000pre
0.2506527304649353,2,0.09526220709085464,97.36503601074219,94.49838256835938,detailed-1000pre
0.2504379153251648,2,0.09514641761779785,97.36503601074219,94.49838256835938,detailed-1000pre
0.250850647687912,2,0.09505331516265869,97.3329086303711,94.49838256835938,detailed-1000pre
0.2501690685749054,2,0.09497885406017303,97.3329086303711,94.3365707397461,detailed-1000pre
0.2511250674724579,2,0.09490031003952026,97.39717102050781,94.49838256835938,detailed-1000pre
0.2503402829170227,2,0.09481023997068405,97.3329086303711,94.3365707397461,detailed-1000pre
0.25115829706192017,2,0.09469892829656601,97.39717102050781,94.49838256835938,detailed-1000pre
0.25046291947364807,2,0.09457177668809891,97.3329086303711,94.3365707397461,detailed-1000pre
0.2506588101387024,2,0.09443571418523788,97.39717102050781,94.49838256835938,detailed-1000pre
0.25060659646987915,2,0.09431448578834534,97.36503601074219,94.49838256835938,detailed-1000pre
0.25047898292541504,2,0.0942094475030899,97.36503601074219,94.3365707397461,detailed-1000pre
0.2509852349758148,2,0.09411714971065521,97.42930603027344,94.49838256835938,detailed-1000pre
0.2503269612789154,2,0.09403463453054428,97.3329086303711,94.3365707397461,detailed-1000pre
0.2511928081512451,2,0.09395911544561386,97.39717102050781,94.49838256835938,detailed-1000pre
0.2502470016479492,2,0.09387519955635071,97.36503601074219,94.3365707397461,detailed-1000pre
0.25121116638183594,2,0.09378734230995178,97.42930603027344,94.49838256835938,detailed-1000pre
0.25023403763771057,2,0.09368300437927246,97.36503601074219,94.3365707397461,detailed-1000pre
0.25107908248901367,2,0.09357266128063202,97.42930603027344,94.49838256835938,detailed-1000pre
0.2503356635570526,2,0.09344625473022461,97.3329086303711,94.3365707397461,detailed-1000pre
0.25080475211143494,2,0.09331906586885452,97.46144104003906,94.49838256835938,detailed-1000pre
0.2505374252796173,2,0.09319354593753815,97.39717102050781,94.49838256835938,detailed-1000pre
0.25047460198402405,2,0.09307730197906494,97.49357604980469,94.3365707397461,detailed-1000pre
0.25068575143814087,2,0.09297390282154083,97.49357604980469,94.49838256835938,detailed-1000pre
0.25034695863723755,2,0.09288450330495834,97.46144104003906,94.3365707397461,detailed-1000pre
0.25109583139419556,2,0.09279868751764297,97.49357604980469,94.49838256835938,detailed-1000pre
0.2503306567668915,2,0.09272891283035278,97.39717102050781,94.3365707397461,detailed-1000pre
0.2514011859893799,2,0.09266313165426254,97.49357604980469,94.66019439697266,detailed-1000pre
0.25018826127052307,2,0.09258977323770523,97.39717102050781,94.3365707397461,detailed-1000pre
0.2513015866279602,2,0.09250962734222412,97.49357604980469,94.66019439697266,detailed-1000pre
0.25016385316848755,2,0.09239048510789871,97.39717102050781,94.3365707397461,detailed-1000pre
0.2510055899620056,2,0.09226474910974503,97.49357604980469,94.49838256835938,detailed-1000pre
0.25024375319480896,2,0.09212564677000046,97.46144104003906,94.3365707397461,detailed-1000pre
0.2505107522010803,2,0.0919886901974678,97.52570343017578,94.49838256835938,detailed-1000pre
0.2505614161491394,2,0.09186485409736633,97.46144104003906,94.49838256835938,detailed-1000pre
0.25045156478881836,2,0.09175971150398254,97.46144104003906,94.3365707397461,detailed-1000pre
0.2509191930294037,2,0.09166894108057022,97.49357604980469,94.49838256835938,detailed-1000pre
0.25030168890953064,2,0.0915960967540741,97.46144104003906,94.3365707397461,detailed-1000pre
0.25127550959587097,2,0.09152986854314804,97.52570343017578,94.82200622558594,detailed-1000pre
0.25018227100372314,2,0.09146037697792053,97.46144104003906,94.3365707397461,detailed-1000pre
0.2511032819747925,2,0.09136774390935898,97.52570343017578,94.82200622558594,detailed-1000pre
0.2501412034034729,2,0.09125249087810516,97.46144104003906,94.3365707397461,detailed-1000pre
0.2507716417312622,2,0.09112231433391571,97.52570343017578,94.49838256835938,detailed-1000pre
0.25036340951919556,2,0.09098540991544724,97.46144104003906,94.3365707397461,detailed-1000pre
0.2504304349422455,2,0.09086504578590393,97.52570343017578,94.3365707397461,detailed-1000pre
0.25063011050224304,2,0.09076324105262756,97.42930603027344,94.49838256835938,detailed-1000pre
0.25043901801109314,2,0.0906652957201004,97.42930603027344,94.3365707397461,detailed-1000pre
0.25094497203826904,2,0.09058234095573425,97.52570343017578,94.49838256835938,detailed-1000pre
0.25021836161613464,2,0.09049950540065765,97.46144104003906,94.3365707397461,detailed-1000pre
0.2509256601333618,2,0.09041346609592438,97.5578384399414,94.82200622558594,detailed-1000pre
