i_set,test_acc,dataset,train_acc,test_loss,train_loss
4,91.23076629638672,detailed-1000pre,98.05194854736328,0.43219679594039917,0.06642673909664154
4,91.07691955566406,detailed-1000pre,98.05194854736328,0.42966344952583313,0.06620430946350098
4,91.23076629638672,detailed-1000pre,98.11688232421875,0.4306049048900604,0.06602785736322403
4,91.07691955566406,detailed-1000pre,98.08441925048828,0.4319925308227539,0.06593013554811478
4,90.92308044433594,detailed-1000pre,98.05194854736328,0.42954927682876587,0.06592489778995514
4,91.23076629638672,detailed-1000pre,98.11688232421875,0.43356725573539734,0.06594831496477127
4,90.76923370361328,detailed-1000pre,98.08441925048828,0.4291057884693146,0.06598293781280518
4,91.23076629638672,detailed-1000pre,98.05194854736328,0.43406301736831665,0.0659627914428711
4,90.76923370361328,detailed-1000pre,98.08441925048828,0.429602712392807,0.06592855602502823
4,91.07691955566406,detailed-1000pre,98.05194854736328,0.4335615336894989,0.06579858064651489
4,91.07691955566406,detailed-1000pre,98.08441925048828,0.430666446685791,0.0656718984246254
4,91.07691955566406,detailed-1000pre,98.11688232421875,0.4326067566871643,0.06554438173770905
4,91.23076629638672,detailed-1000pre,98.11688232421875,0.4318913519382477,0.06544376909732819
4,91.23076629638672,detailed-1000pre,98.08441925048828,0.43187686800956726,0.06536685675382614
4,91.23076629638672,detailed-1000pre,98.08441925048828,0.4329359233379364,0.06531736999750137
4,91.07691955566406,detailed-1000pre,98.11688232421875,0.43155691027641296,0.0652787983417511
4,91.07691955566406,detailed-1000pre,98.14935302734375,0.43406936526298523,0.06524386256933212
4,90.76923370361328,detailed-1000pre,98.05194854736328,0.4315863847732544,0.0652255043387413
4,91.07691955566406,detailed-1000pre,98.08441925048828,0.434957355260849,0.06518741697072983
4,90.76923370361328,detailed-1000pre,98.08441925048828,0.43168768286705017,0.0651736631989479
4,91.07691955566406,detailed-1000pre,98.08441925048828,0.43549251556396484,0.06513048708438873
4,90.76923370361328,detailed-1000pre,98.11688232421875,0.4318217635154724,0.06509203463792801
4,91.07691955566406,detailed-1000pre,98.08441925048828,0.4356457591056824,0.06503596156835556
4,90.76923370361328,detailed-1000pre,98.11688232421875,0.432260662317276,0.06497406214475632
4,91.07691955566406,detailed-1000pre,98.08441925048828,0.4353858232498169,0.06489226222038269
4,90.92308044433594,detailed-1000pre,98.11688232421875,0.43284541368484497,0.06479961425065994
4,91.23076629638672,detailed-1000pre,98.11688232421875,0.4348786771297455,0.0647132471203804
4,90.92308044433594,detailed-1000pre,98.11688232421875,0.4337092339992523,0.06462805718183517
4,91.23076629638672,detailed-1000pre,98.18181610107422,0.4347343444824219,0.06456135213375092
4,91.07691955566406,detailed-1000pre,98.11688232421875,0.4342770576477051,0.0644989162683487
4,91.07691955566406,detailed-1000pre,98.14935302734375,0.43438467383384705,0.06443522125482559
4,91.07691955566406,detailed-1000pre,98.14935302734375,0.43472975492477417,0.06438828259706497
4,90.92308044433594,detailed-1000pre,98.14935302734375,0.4344974458217621,0.06432664394378662
4,91.07691955566406,detailed-1000pre,98.14935302734375,0.43525567650794983,0.0642826184630394
4,90.92308044433594,detailed-1000pre,98.11688232421875,0.4344039261341095,0.0642298087477684
4,91.23076629638672,detailed-1000pre,98.18181610107422,0.4358116686344147,0.06418321281671524
4,90.92308044433594,detailed-1000pre,98.14935302734375,0.43436017632484436,0.06412984430789948
4,91.23076629638672,detailed-1000pre,98.21428680419922,0.4368143379688263,0.06410100311040878
4,90.76923370361328,detailed-1000pre,98.14935302734375,0.43391478061676025,0.06408634036779404
4,91.07691955566406,detailed-1000pre,98.24674987792969,0.43817073106765747,0.0640886053442955
4,90.76923370361328,detailed-1000pre,98.18181610107422,0.433589905500412,0.06412298232316971
4,91.07691955566406,detailed-1000pre,98.18181610107422,0.43961283564567566,0.0641578659415245
4,90.76923370361328,detailed-1000pre,98.14935302734375,0.4332936406135559,0.06421905755996704
4,91.07691955566406,detailed-1000pre,98.18181610107422,0.4401557743549347,0.0642096996307373
4,90.76923370361328,detailed-1000pre,98.14935302734375,0.43352144956588745,0.06421466916799545
4,91.07691955566406,detailed-1000pre,98.18181610107422,0.4395754635334015,0.0640738308429718
4,90.76923370361328,detailed-1000pre,98.14935302734375,0.4346325099468231,0.06393280625343323
4,91.23076629638672,detailed-1000pre,98.21428680419922,0.4379163682460785,0.0637110248208046
4,90.92308044433594,detailed-1000pre,98.14935302734375,0.436414510011673,0.06353984773159027
4,90.92308044433594,detailed-1000pre,98.24674987792969,0.43658971786499023,0.06342814862728119
4,91.23076629638672,detailed-1000pre,98.24674987792969,0.43827053904533386,0.06337344646453857
4,90.76923370361328,detailed-1000pre,98.18181610107422,0.43585124611854553,0.06336434185504913
4,91.07691955566406,detailed-1000pre,98.24674987792969,0.4396620988845825,0.06337257474660873
4,90.76923370361328,detailed-1000pre,98.21428680419922,0.43545129895210266,0.06339568644762039
4,91.07691955566406,detailed-1000pre,98.24674987792969,0.440294474363327,0.06338419765233994
4,90.76923370361328,detailed-1000pre,98.21428680419922,0.4356272518634796,0.06337697058916092
4,91.07691955566406,detailed-1000pre,98.24674987792969,0.4402391314506531,0.06328952312469482
4,90.76923370361328,detailed-1000pre,98.21428680419922,0.43636417388916016,0.06321290135383606
4,91.07691955566406,detailed-1000pre,98.24674987792969,0.4395290017127991,0.06308576464653015
4,90.76923370361328,detailed-1000pre,98.21428680419922,0.43753281235694885,0.06298250705003738
4,90.92308044433594,detailed-1000pre,98.24674987792969,0.43890976905822754,0.06287871301174164
4,90.92308044433594,detailed-1000pre,98.24674987792969,0.4389166235923767,0.06280430406332016
4,90.92308044433594,detailed-1000pre,98.24674987792969,0.43821796774864197,0.0627511665225029
4,90.92308044433594,detailed-1000pre,98.24674987792969,0.43996647000312805,0.06271126866340637
4,90.76923370361328,detailed-1000pre,98.21428680419922,0.4375765323638916,0.06269794702529907
4,91.07691955566406,detailed-1000pre,98.24674987792969,0.4412287175655365,0.0626910850405693
4,90.76923370361328,detailed-1000pre,98.24674987792969,0.4373995363712311,0.06270217150449753
4,91.07691955566406,detailed-1000pre,98.24674987792969,0.4418598413467407,0.06268035620450974
4,90.76923370361328,detailed-1000pre,98.24674987792969,0.4374910891056061,0.0626583993434906
4,90.92308044433594,detailed-1000pre,98.24674987792969,0.4419436752796173,0.06259351223707199
4,90.76923370361328,detailed-1000pre,98.24674987792969,0.4381669759750366,0.06253359466791153
4,91.07691955566406,detailed-1000pre,98.24674987792969,0.44160446524620056,0.062426548451185226
4,90.76923370361328,detailed-1000pre,98.24674987792969,0.4391540586948395,0.06233137100934982
4,90.92308044433594,detailed-1000pre,98.27922058105469,0.4409683048725128,0.06223362311720848
4,90.92308044433594,detailed-1000pre,98.27922058105469,0.4401737153530121,0.062153514474630356
4,90.92308044433594,detailed-1000pre,98.27922058105469,0.4405559301376343,0.062087565660476685
4,90.92308044433594,detailed-1000pre,98.27922058105469,0.44117677211761475,0.06202932447195053
4,90.76923370361328,detailed-1000pre,98.27922058105469,0.4401770830154419,0.061987243592739105
4,90.92308044433594,detailed-1000pre,98.27922058105469,0.4422990679740906,0.061953336000442505
4,90.76923370361328,detailed-1000pre,98.24674987792969,0.4396304190158844,0.061937108635902405
4,90.92308044433594,detailed-1000pre,98.27922058105469,0.44360488653182983,0.06194017827510834
4,90.61538696289062,detailed-1000pre,98.24674987792969,0.43925702571868896,0.06196612864732742
4,90.76923370361328,detailed-1000pre,98.24674987792969,0.44481515884399414,0.06198616325855255
4,90.61538696289062,detailed-1000pre,98.24674987792969,0.4391366243362427,0.062019992619752884
4,90.76923370361328,detailed-1000pre,98.24674987792969,0.44512349367141724,0.06197233125567436
4,90.61538696289062,detailed-1000pre,98.27922058105469,0.43956100940704346,0.06194556504487991
4,90.92308044433594,detailed-1000pre,98.24674987792969,0.44434836506843567,0.061795420944690704
4,90.76923370361328,detailed-1000pre,98.27922058105469,0.44067007303237915,0.06167398765683174
4,90.92308044433594,detailed-1000pre,98.27922058105469,0.4431459307670593,0.061524901539087296
4,90.76923370361328,detailed-1000pre,98.27922058105469,0.442137211561203,0.06140327826142311
4,90.76923370361328,detailed-1000pre,98.27922058105469,0.4421273171901703,0.061324503272771835
4,90.76923370361328,detailed-1000pre,98.31169128417969,0.44372478127479553,0.061279378831386566
4,90.76923370361328,detailed-1000pre,98.27922058105469,0.4415064752101898,0.061260886490345
4,90.92308044433594,detailed-1000pre,98.27922058105469,0.4453384280204773,0.06126575171947479
4,90.61538696289062,detailed-1000pre,98.27922058105469,0.44131386280059814,0.06128613278269768
4,90.92308044433594,detailed-1000pre,98.27922058105469,0.44610700011253357,0.0612710602581501
4,90.61538696289062,detailed-1000pre,98.27922058105469,0.4415316581726074,0.061262644827365875
4,90.92308044433594,detailed-1000pre,98.27922058105469,0.44628745317459106,0.06119877099990845
4,90.61538696289062,detailed-1000pre,98.27922058105469,0.4422435462474823,0.061131805181503296
4,90.76923370361328,detailed-1000pre,98.27922058105469,0.4457576870918274,0.06101955845952034
4,90.61538696289062,detailed-1000pre,98.27922058105469,0.4431783854961395,0.06092412769794464
4,90.76923370361328,detailed-1000pre,98.27922058105469,0.44512882828712463,0.060827407985925674
4,90.76923370361328,detailed-1000pre,98.27922058105469,0.44411221146583557,0.0607464574277401
4,90.92308044433594,detailed-1000pre,98.31169128417969,0.44468411803245544,0.060687050223350525
4,90.92308044433594,detailed-1000pre,98.34415435791016,0.44486477971076965,0.06063361465930939
4,90.76923370361328,detailed-1000pre,98.34415435791016,0.444301575422287,0.06058710068464279
4,90.76923370361328,detailed-1000pre,98.31169128417969,0.44580721855163574,0.06054464355111122
4,90.61538696289062,detailed-1000pre,98.31169128417969,0.44395485520362854,0.06051100045442581
4,90.76923370361328,detailed-1000pre,98.27922058105469,0.4469876289367676,0.06049187853932381
4,90.61538696289062,detailed-1000pre,98.27922058105469,0.44371750950813293,0.06049417331814766
4,90.92308044433594,detailed-1000pre,98.31169128417969,0.44830670952796936,0.060491930693387985
4,90.61538696289062,detailed-1000pre,98.34415435791016,0.4435656666755676,0.06051463261246681
4,90.92308044433594,detailed-1000pre,98.31169128417969,0.44927603006362915,0.060520000755786896
4,90.61538696289062,detailed-1000pre,98.37662506103516,0.4435286819934845,0.060531411319971085
4,90.92308044433594,detailed-1000pre,98.37662506103516,0.449569970369339,0.06049392744898796
4,90.61538696289062,detailed-1000pre,98.37662506103516,0.4439113140106201,0.06045069918036461
4,90.92308044433594,detailed-1000pre,98.34415435791016,0.44871628284454346,0.060325365513563156
4,90.61538696289062,detailed-1000pre,98.34415435791016,0.445029616355896,0.060197219252586365
4,90.76923370361328,detailed-1000pre,98.31169128417969,0.4476099908351898,0.0600501112639904
4,90.61538696289062,detailed-1000pre,98.27922058105469,0.4466663599014282,0.05994421988725662
4,90.61538696289062,detailed-1000pre,98.34415435791016,0.44690579175949097,0.0598650686442852
4,90.76923370361328,detailed-1000pre,98.34415435791016,0.44818949699401855,0.05981636419892311
4,90.61538696289062,detailed-1000pre,98.31169128417969,0.4463329017162323,0.05979498103260994
4,90.76923370361328,detailed-1000pre,98.34415435791016,0.44943463802337646,0.059782423079013824
4,90.61538696289062,detailed-1000pre,98.34415435791016,0.44618314504623413,0.05977878347039223
4,90.76923370361328,detailed-1000pre,98.31169128417969,0.450300395488739,0.059769369661808014
4,90.61538696289062,detailed-1000pre,98.34415435791016,0.4462541341781616,0.0597471259534359
4,90.76923370361328,detailed-1000pre,98.34415435791016,0.450486958026886,0.059696394950151443
4,90.61538696289062,detailed-1000pre,98.34415435791016,0.4467907249927521,0.059655096381902695
4,90.76923370361328,detailed-1000pre,98.37662506103516,0.4505670666694641,0.059572163969278336
4,90.61538696289062,detailed-1000pre,98.34415435791016,0.44754892587661743,0.059503570199012756
4,90.76923370361328,detailed-1000pre,98.37662506103516,0.4501980245113373,0.05942844599485397
4,90.61538696289062,detailed-1000pre,98.37662506103516,0.4481743574142456,0.059352874755859375
4,90.61538696289062,detailed-1000pre,98.37662506103516,0.4498558044433594,0.05928080156445503
4,90.46154022216797,detailed-1000pre,98.40908813476562,0.44891244173049927,0.05922400578856468
4,90.46154022216797,detailed-1000pre,98.34415435791016,0.44966793060302734,0.0591631680727005
4,90.46154022216797,detailed-1000pre,98.40908813476562,0.4495683014392853,0.059114400297403336
4,90.46154022216797,detailed-1000pre,98.40908813476562,0.44963905215263367,0.05906439200043678
4,90.46154022216797,detailed-1000pre,98.40908813476562,0.4500511884689331,0.05901911109685898
4,90.46154022216797,detailed-1000pre,98.40908813476562,0.45004135370254517,0.05897102132439613
4,90.46154022216797,detailed-1000pre,98.40908813476562,0.4507196545600891,0.05892641842365265
4,90.46154022216797,detailed-1000pre,98.44155883789062,0.45008066296577454,0.05888763815164566
4,90.61538696289062,detailed-1000pre,98.37662506103516,0.4514278471469879,0.05884120985865593
4,90.61538696289062,detailed-1000pre,98.44155883789062,0.4499417245388031,0.05881200730800629
4,90.61538696289062,detailed-1000pre,98.37662506103516,0.45211002230644226,0.058777399361133575
4,90.76923370361328,detailed-1000pre,98.44155883789062,0.4495771825313568,0.05875092372298241
4,90.61538696289062,detailed-1000pre,98.37662506103516,0.45322030782699585,0.05873904749751091
4,90.76923370361328,detailed-1000pre,98.44155883789062,0.4492189884185791,0.05874539911746979
4,90.92308044433594,detailed-1000pre,98.37662506103516,0.45430171489715576,0.05874468386173248
4,90.76923370361328,detailed-1000pre,98.40908813476562,0.4488874673843384,0.058793939650058746
4,90.61538696289062,detailed-1000pre,98.5064926147461,0.4555376172065735,0.058805905282497406
4,90.76923370361328,detailed-1000pre,98.47402954101562,0.44900521636009216,0.058839742094278336
4,90.76923370361328,detailed-1000pre,98.5064926147461,0.4552014172077179,0.05876465141773224
4,90.76923370361328,detailed-1000pre,98.44155883789062,0.4496507942676544,0.0586896575987339
4,90.61538696289062,detailed-1000pre,98.40908813476562,0.4543705880641937,0.05853387713432312
4,90.61538696289062,detailed-1000pre,98.44155883789062,0.4509007930755615,0.05840965360403061
4,90.61538696289062,detailed-1000pre,98.40908813476562,0.453387588262558,0.05829239636659622
4,90.61538696289062,detailed-1000pre,98.44155883789062,0.45237258076667786,0.05818047374486923
4,90.61538696289062,detailed-1000pre,98.44155883789062,0.4523085951805115,0.058112796396017075
4,90.61538696289062,detailed-1000pre,98.40908813476562,0.4540528357028961,0.05806148797273636
4,90.61538696289062,detailed-1000pre,98.47402954101562,0.451616495847702,0.05805808678269386
4,90.61538696289062,detailed-1000pre,98.44155883789062,0.4553350806236267,0.05805135518312454
4,90.76923370361328,detailed-1000pre,98.44155883789062,0.4511101245880127,0.05808155983686447
4,90.46154022216797,detailed-1000pre,98.47402954101562,0.45653578639030457,0.05809635668992996
4,90.76923370361328,detailed-1000pre,98.47402954101562,0.4512973129749298,0.058107051998376846
4,90.30769348144531,detailed-1000pre,98.5389633178711,0.45658114552497864,0.05804958567023277
4,90.76923370361328,detailed-1000pre,98.44155883789062,0.45196062326431274,0.057978082448244095
4,90.61538696289062,detailed-1000pre,98.5064926147461,0.4561717212200165,0.05786864832043648
4,90.61538696289062,detailed-1000pre,98.44155883789062,0.45294705033302307,0.05778370052576065
4,90.61538696289062,detailed-1000pre,98.44155883789062,0.455820769071579,0.057685721665620804
4,90.61538696289062,detailed-1000pre,98.5389633178711,0.45379167795181274,0.05760625749826431
4,90.61538696289062,detailed-1000pre,98.44155883789062,0.4551754891872406,0.057531390339136124
4,90.61538696289062,detailed-1000pre,98.5389633178711,0.4548307955265045,0.05746890977025032
4,90.61538696289062,detailed-1000pre,98.5064926147461,0.4547027051448822,0.057414669543504715
4,90.61538696289062,detailed-1000pre,98.47402954101562,0.45569002628326416,0.057373203337192535
4,90.61538696289062,detailed-1000pre,98.5389633178711,0.454482764005661,0.057337142527103424
4,90.46154022216797,detailed-1000pre,98.47402954101562,0.45658957958221436,0.05730787292122841
4,90.61538696289062,detailed-1000pre,98.5389633178711,0.45431312918663025,0.0572807602584362
4,90.61538696289062,detailed-1000pre,98.5064926147461,0.4574258327484131,0.057265039533376694
4,90.61538696289062,detailed-1000pre,98.5389633178711,0.45447248220443726,0.05722719430923462
4,90.30769348144531,detailed-1000pre,98.47402954101562,0.4584156274795532,0.05722548067569733
4,90.61538696289062,detailed-1000pre,98.5064926147461,0.4544203579425812,0.057214438915252686
4,90.30769348144531,detailed-1000pre,98.5389633178711,0.45890530943870544,0.05717509612441063
4,90.61538696289062,detailed-1000pre,98.5389633178711,0.4542894661426544,0.05718201771378517
4,90.30769348144531,detailed-1000pre,98.60389709472656,0.4594059884548187,0.05715883895754814
4,90.61538696289062,detailed-1000pre,98.5389633178711,0.45453599095344543,0.05712303891777992
4,90.30769348144531,detailed-1000pre,98.63636016845703,0.4596775472164154,0.05705549940466881
4,90.61538696289062,detailed-1000pre,98.5389633178711,0.4548049569129944,0.057021647691726685
4,90.46154022216797,detailed-1000pre,98.60389709472656,0.45896071195602417,0.05692419409751892
4,90.61538696289062,detailed-1000pre,98.5389633178711,0.45535528659820557,0.05685778334736824
4,90.61538696289062,detailed-1000pre,98.57142639160156,0.45827776193618774,0.05676890164613724
4,90.61538696289062,detailed-1000pre,98.57142639160156,0.4564880430698395,0.05666669085621834
4,90.61538696289062,detailed-1000pre,98.5389633178711,0.457865446805954,0.05660539120435715
4,90.61538696289062,detailed-1000pre,98.60389709472656,0.45752498507499695,0.05655473843216896
4,90.61538696289062,detailed-1000pre,98.5389633178711,0.45738711953163147,0.056487083435058594
4,90.61538696289062,detailed-1000pre,98.5064926147461,0.45836660265922546,0.05644777789711952
4,90.61538696289062,detailed-1000pre,98.57142639160156,0.4573948383331299,0.056420549750328064
4,90.61538696289062,detailed-1000pre,98.5389633178711,0.45934969186782837,0.05637834593653679
4,90.61538696289062,detailed-1000pre,98.60389709472656,0.45763060450553894,0.056335367262363434
4,90.30769348144531,detailed-1000pre,98.5389633178711,0.45996686816215515,0.056307971477508545
4,90.61538696289062,detailed-1000pre,98.60389709472656,0.45750606060028076,0.05626929923892021
4,90.30769348144531,detailed-1000pre,98.60389709472656,0.4604375660419464,0.056240931153297424
4,90.61538696289062,detailed-1000pre,98.57142639160156,0.45755770802497864,0.05621381849050522
4,90.46154022216797,detailed-1000pre,98.70130157470703,0.46132344007492065,0.056181736290454865
4,90.61538696289062,detailed-1000pre,98.57142639160156,0.4575157165527344,0.05617038533091545
4,90.46154022216797,detailed-1000pre,98.66883087158203,0.46198976039886475,0.05614681541919708
4,90.61538696289062,detailed-1000pre,98.5389633178711,0.4571932256221771,0.05615195631980896
4,90.30769348144531,detailed-1000pre,98.66883087158203,0.46293357014656067,0.05615267530083656
4,90.46154022216797,detailed-1000pre,98.57142639160156,0.4568701684474945,0.056176964193582535
4,90.76923370361328,detailed-1000pre,98.66883087158203,0.4638468623161316,0.0561947301030159
4,90.46154022216797,detailed-1000pre,98.57142639160156,0.4569072127342224,0.05622456595301628
4,90.92308044433594,detailed-1000pre,98.66883087158203,0.4635300040245056,0.05614436790347099
4,90.46154022216797,detailed-1000pre,98.57142639160156,0.45764249563217163,0.05608464032411575
4,90.46154022216797,detailed-1000pre,98.66883087158203,0.462425172328949,0.055925458669662476
4,90.61538696289062,detailed-1000pre,98.57142639160156,0.4592360258102417,0.05576784163713455
4,90.30769348144531,detailed-1000pre,98.66883087158203,0.4610583484172821,0.05564751476049423
4,90.46154022216797,detailed-1000pre,98.60389709472656,0.46115779876708984,0.055567797273397446
4,90.61538696289062,detailed-1000pre,98.60389709472656,0.46002042293548584,0.05550312250852585
4,90.30769348144531,detailed-1000pre,98.63636016845703,0.46264687180519104,0.055494241416454315
4,90.61538696289062,detailed-1000pre,98.63636016845703,0.4595646858215332,0.05550941079854965
4,90.46154022216797,detailed-1000pre,98.70130157470703,0.46383950114250183,0.055494487285614014
4,90.46154022216797,detailed-1000pre,98.57142639160156,0.45941969752311707,0.055500328540802
4,90.46154022216797,detailed-1000pre,98.7337646484375,0.4644339680671692,0.055495891720056534
4,90.46154022216797,detailed-1000pre,98.60389709472656,0.459493488073349,0.05547291412949562
4,90.46154022216797,detailed-1000pre,98.7337646484375,0.464850515127182,0.055435240268707275
4,90.46154022216797,detailed-1000pre,98.60389709472656,0.45975765585899353,0.055428020656108856
4,90.46154022216797,detailed-1000pre,98.7337646484375,0.46482357382774353,0.05536747723817825
4,90.46154022216797,detailed-1000pre,98.60389709472656,0.4604912996292114,0.055283356457948685
4,90.46154022216797,detailed-1000pre,98.7337646484375,0.46427369117736816,0.05518428236246109
4,90.61538696289062,detailed-1000pre,98.60389709472656,0.461418092250824,0.05510643124580383
4,90.30769348144531,detailed-1000pre,98.70130157470703,0.4633474051952362,0.05500615015625954
4,90.61538696289062,detailed-1000pre,98.63636016845703,0.46244606375694275,0.054937805980443954
4,90.46154022216797,detailed-1000pre,98.7662353515625,0.4628330171108246,0.05488988757133484
4,90.30769348144531,detailed-1000pre,98.70130157470703,0.46353673934936523,0.05483515188097954
4,90.46154022216797,detailed-1000pre,98.66883087158203,0.4627147912979126,0.05479512736201286
4,90.30769348144531,detailed-1000pre,98.7662353515625,0.46434035897254944,0.05477100610733032
4,90.61538696289062,detailed-1000pre,98.60389709472656,0.4627573788166046,0.05473090708255768
4,90.30769348144531,detailed-1000pre,98.7337646484375,0.46509385108947754,0.054697778075933456
4,90.46154022216797,detailed-1000pre,98.66883087158203,0.4628634750843048,0.05467546358704567
4,90.30769348144531,detailed-1000pre,98.70130157470703,0.46600914001464844,0.05464557558298111
4,90.46154022216797,detailed-1000pre,98.63636016845703,0.4626983106136322,0.05462624505162239
4,90.46154022216797,detailed-1000pre,98.7337646484375,0.4667763113975525,0.054625868797302246
4,90.46154022216797,detailed-1000pre,98.60389709472656,0.46234482526779175,0.05461155250668526
4,90.61538696289062,detailed-1000pre,98.7337646484375,0.4673689305782318,0.05460454523563385
4,90.46154022216797,detailed-1000pre,98.60389709472656,0.4620474874973297,0.05462417006492615
4,90.61538696289062,detailed-1000pre,98.7337646484375,0.4678133428096771,0.05459772050380707
4,90.46154022216797,detailed-1000pre,98.63636016845703,0.4623613953590393,0.054564911872148514
4,90.61538696289062,detailed-1000pre,98.7337646484375,0.4678066670894623,0.054511845111846924
4,90.46154022216797,detailed-1000pre,98.66883087158203,0.46309778094291687,0.05444234237074852
4,90.46154022216797,detailed-1000pre,98.7337646484375,0.467305064201355,0.05433071032166481
4,90.46154022216797,detailed-1000pre,98.66883087158203,0.4639934301376343,0.05426044017076492
4,90.30769348144531,detailed-1000pre,98.7337646484375,0.4665931463241577,0.05418017879128456
4,90.15384674072266,detailed-1000pre,98.7337646484375,0.4651358723640442,0.05409369245171547
4,90.30769348144531,detailed-1000pre,98.79869842529297,0.4663596749305725,0.0540141835808754
4,90.15384674072266,detailed-1000pre,98.7337646484375,0.4661814570426941,0.05397409945726395
4,90.15384674072266,detailed-1000pre,98.79869842529297,0.4660918712615967,0.05392538756132126
4,90.30769348144531,detailed-1000pre,98.79869842529297,0.4668790400028229,0.053885892033576965
4,90.30769348144531,detailed-1000pre,98.7662353515625,0.4659334719181061,0.053858522325754166
4,90.30769348144531,detailed-1000pre,98.7662353515625,0.46788471937179565,0.05382703244686127
4,90.30769348144531,detailed-1000pre,98.7662353515625,0.46585485339164734,0.053792428225278854
4,90.30769348144531,detailed-1000pre,98.79869842529297,0.46893227100372314,0.0537814199924469
4,90.46154022216797,detailed-1000pre,98.7337646484375,0.46536752581596375,0.0537734180688858
4,90.61538696289062,detailed-1000pre,98.7337646484375,0.4699498116970062,0.05377839133143425
4,90.46154022216797,detailed-1000pre,98.70130157470703,0.4652429223060608,0.05379612743854523
4,90.61538696289062,detailed-1000pre,98.7337646484375,0.4709503650665283,0.05378781631588936
4,90.30769348144531,detailed-1000pre,98.66883087158203,0.4652824401855469,0.05378744751214981
4,90.76923370361328,detailed-1000pre,98.7337646484375,0.47132381796836853,0.05376248061656952
4,90.30769348144531,detailed-1000pre,98.66883087158203,0.46543410420417786,0.05374617874622345
4,90.76923370361328,detailed-1000pre,98.7337646484375,0.4711911678314209,0.05366974696516991
4,90.46154022216797,detailed-1000pre,98.66883087158203,0.465971440076828,0.053623266518116
4,90.46154022216797,detailed-1000pre,98.7337646484375,0.470537006855011,0.053516972810029984
4,90.15384674072266,detailed-1000pre,98.70130157470703,0.46725285053253174,0.05341590568423271
4,90.15384674072266,detailed-1000pre,98.7662353515625,0.46943745017051697,0.05330326035618782
4,90.15384674072266,detailed-1000pre,98.83116912841797,0.46880897879600525,0.05321705713868141
4,90.15384674072266,detailed-1000pre,98.79869842529297,0.4686838984489441,0.05316532403230667
4,90.15384674072266,detailed-1000pre,98.79869842529297,0.4704262614250183,0.05312909930944443
4,90.15384674072266,detailed-1000pre,98.79869842529297,0.46816885471343994,0.05311406031250954
4,90.61538696289062,detailed-1000pre,98.83116912841797,0.47161799669265747,0.05311623960733414
4,90.30769348144531,detailed-1000pre,98.83116912841797,0.4677901864051819,0.05311635881662369
4,90.61538696289062,detailed-1000pre,98.7337646484375,0.4726758301258087,0.053116437047719955
4,90.30769348144531,detailed-1000pre,98.7337646484375,0.46785086393356323,0.05311913788318634
4,90.61538696289062,detailed-1000pre,98.7337646484375,0.4734695553779602,0.053103115409612656
4,90.30769348144531,detailed-1000pre,98.66883087158203,0.4678531587123871,0.05309639498591423
4,90.76923370361328,detailed-1000pre,98.7337646484375,0.47345075011253357,0.053057920187711716
4,90.30769348144531,detailed-1000pre,98.70130157470703,0.4679761230945587,0.05301739647984505
4,90.61538696289062,detailed-1000pre,98.7337646484375,0.47287991642951965,0.052939120680093765
4,90.15384674072266,detailed-1000pre,98.7337646484375,0.4687620997428894,0.05285871401429176
4,90.15384674072266,detailed-1000pre,98.7662353515625,0.4719739854335785,0.05275590345263481
4,90.15384674072266,detailed-1000pre,98.83116912841797,0.4703613817691803,0.05265488848090172
4,90.15384674072266,detailed-1000pre,98.79869842529297,0.47096163034439087,0.052577100694179535
4,90.15384674072266,detailed-1000pre,98.86363983154297,0.4717669188976288,0.05252068117260933
4,90.15384674072266,detailed-1000pre,98.86363983154297,0.47056344151496887,0.05249399691820145
4,90.15384674072266,detailed-1000pre,98.83116912841797,0.4731726050376892,0.05247083306312561
4,90.0,detailed-1000pre,98.86363983154297,0.4703620672225952,0.05246235802769661
4,90.61538696289062,detailed-1000pre,98.83116912841797,0.47458985447883606,0.052472420036792755
4,90.15384674072266,detailed-1000pre,98.7662353515625,0.46994248032569885,0.05248649790883064
4,90.76923370361328,detailed-1000pre,98.7337646484375,0.4755512773990631,0.05250053480267525
4,90.30769348144531,detailed-1000pre,98.7337646484375,0.46972671151161194,0.05252871289849281
4,90.76923370361328,detailed-1000pre,98.7662353515625,0.4759480655193329,0.05250940099358559
4,90.15384674072266,detailed-1000pre,98.66883087158203,0.4701029062271118,0.05246897414326668
4,90.46154022216797,detailed-1000pre,98.7662353515625,0.47544029355049133,0.05239441990852356
4,90.0,detailed-1000pre,98.7662353515625,0.4708416163921356,0.05229867994785309
4,90.15384674072266,detailed-1000pre,98.79869842529297,0.4742923080921173,0.0521874837577343
4,90.15384674072266,detailed-1000pre,98.86363983154297,0.4720291495323181,0.05209142342209816
4,90.15384674072266,detailed-1000pre,98.86363983154297,0.47339749336242676,0.05200463905930519
4,90.15384674072266,detailed-1000pre,98.86363983154297,0.4738047420978546,0.051947545260190964
4,90.15384674072266,detailed-1000pre,98.86363983154297,0.4725361466407776,0.051908720284700394
4,90.15384674072266,detailed-1000pre,98.83116912841797,0.4752332866191864,0.05189752206206322
4,90.0,detailed-1000pre,98.89610290527344,0.4721076488494873,0.05189584568142891
4,90.46154022216797,detailed-1000pre,98.83116912841797,0.47626248002052307,0.051891375333070755
4,90.0,detailed-1000pre,98.79869842529297,0.47202208638191223,0.05190140753984451
